2020-06-09 17:44:04.427+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.max_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 4294967296 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-06-09 17:44:04.428+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.initial_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 268435456 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-06-09 17:44:04.453+0000 WARN [o.n.i.p.PageCache] The dbms.memory.pagecache.size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a computed heuristic value of 6442450944 bytes will be used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-06-09 17:44:04.490+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-06-09 17:44:04.491+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2020-06-09 17:44:04.491+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-06-09 17:44:04.495+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:04.495+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2020-06-09 17:44:04.495+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:04.496+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 16.00GiB
2020-06-09 17:44:04.498+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 108.9MiB
2020-06-09 17:44:04.500+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 10.00GiB
2020-06-09 17:44:04.501+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 6.000GiB
2020-06-09 17:44:04.503+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 780.3MiB
2020-06-09 17:44:04.503+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-06-09 17:44:04.503+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:04.503+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2020-06-09 17:44:04.503+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:04.503+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 191.3MiB
2020-06-09 17:44:04.504+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 308.0MiB
2020-06-09 17:44:04.504+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 4.000GiB
2020-06-09 17:44:04.509+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-06-09 17:44:04.509+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-06-09 17:44:04.513+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.269MiB, max=5.566MiB, threshold=0B
2020-06-09 17:44:04.513+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=70.20MiB, used=68.53MiB, max=-1B, threshold=0B
2020-06-09 17:44:04.513+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=11.94MiB, used=11.86MiB, max=117.2MiB, threshold=0B
2020-06-09 17:44:04.514+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=8.625MiB, used=8.040MiB, max=1024MiB, threshold=0B
2020-06-09 17:44:04.514+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=175.0MiB, used=74.00MiB, max=-1B, threshold=?
2020-06-09 17:44:04.514+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=122.0MiB, used=30.68MiB, max=4.000GiB, threshold=0B
2020-06-09 17:44:04.514+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=11.00MiB, used=11.00MiB, max=-1B, threshold=?
2020-06-09 17:44:04.514+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=2.272MiB, max=117.2MiB, threshold=0B
2020-06-09 17:44:04.514+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-06-09 17:44:04.515+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:04.515+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2020-06-09 17:44:04.515+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:04.516+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Mac OS X; version: 10.14.6; arch: x86_64; cpus: 12
2020-06-09 17:44:04.519+0000 INFO [o.n.i.d.DiagnosticsManager] Max number of file descriptors: 10240
2020-06-09 17:44:04.521+0000 INFO [o.n.i.d.DiagnosticsManager] Number of open file descriptors: 198
2020-06-09 17:44:09.526+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 12811@MacBook-Pro-10.local
2020-06-09 17:44:09.526+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2020-06-09 17:44:09.527+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: Asia/Kolkata
2020-06-09 17:44:09.527+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-06-09 17:44:09.527+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:09.527+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2020-06-09 17:44:09.527+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:09.528+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: Java HotSpot(TM) 64-Bit Server VM
2020-06-09 17:44:09.528+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2020-06-09 17:44:09.528+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11.0.7+8-LTS
2020-06-09 17:44:09.529+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2020-06-09 17:44:09.529+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-agentlib:jdwp=transport=dt_socket,address=127.0.0.1:51503,suspend=y,server=n, -javaagent:/Users/Nilesh/Library/Caches/IdeaIC2019.1/captureAgent/debugger-agent.jar, -Dfile.encoding=UTF-8]
2020-06-09 17:44:09.529+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-06-09 17:44:09.529+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:09.529+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2020-06-09 17:44:09.529+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-06-09 17:44:09.545+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-kernel-api/4.0.3/neo4j-kernel-api-4.0.3.jar
2020-06-09 17:44:09.545+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/annotations/4.0.3/annotations-4.0.3.jar
2020-06-09 17:44:09.545+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/springframework/boot/spring-boot-starter-aop/2.0.9.RELEASE/spring-boot-starter-aop-2.0.9.RELEASE.jar
2020-06-09 17:44:09.545+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/springframework/plugin/spring-plugin-core/1.2.0.RELEASE/spring-plugin-core-1.2.0.RELEASE.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-dbms/4.0.3/neo4j-dbms-4.0.3.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-io/4.0.3/neo4j-io-4.0.3.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-lock/4.0.3/neo4j-lock-4.0.3.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/apache/shiro/shiro-config-core/1.4.2/shiro-config-core-1.4.2.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/springframework/spring-web/5.0.13.RELEASE/spring-web-5.0.13.RELEASE.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/commons-collections/commons-collections/3.2.2/commons-collections-3.2.2.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-kernel/4.0.3/neo4j-kernel-4.0.3.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-expressions-4.0/4.0.3/neo4j-expressions-4.0-4.0.3.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-logging/4.0.3/neo4j-logging-4.0.3.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/info/picocli/picocli/4.0.4/picocli-4.0.4.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/com/github/luben/zstd-jni/1.4.3-1/zstd-jni-1.4.3-1.jar
2020-06-09 17:44:09.546+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.5.39/tomcat-embed-websocket-8.5.39.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-exceptions/4.0.3/neo4j-exceptions-4.0.3.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/springframework/spring-aspects/5.0.13.RELEASE/spring-aspects-5.0.13.RELEASE.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-data-collector/4.0.3/neo4j-data-collector-4.0.3.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-cypher-runtime-util/4.0.3/neo4j-cypher-runtime-util-4.0.3.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-import-tool/4.0.3/neo4j-import-tool-4.0.3.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/apache/shiro/shiro-config-ogdl/1.4.2/shiro-config-ogdl-1.4.2.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/springframework/boot/spring-boot-starter-data-jpa/2.0.9.RELEASE/spring-boot-starter-data-jpa-2.0.9.RELEASE.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/jprocesses/jProcesses/1.6.5/jProcesses-1.6.5.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-common/4.0.3/neo4j-common-4.0.3.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/scala-lang/scala-reflect/2.12.7/scala-reflect-2.12.7.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-unsafe/4.0.3/neo4j-unsafe-4.0.3.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/apache/shiro/shiro-crypto-core/1.4.2/shiro-crypto-core-1.4.2.jar
2020-06-09 17:44:09.547+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/springframework/spring-beans/5.0.13.RELEASE/spring-beans-5.0.13.RELEASE.jar
2020-06-09 17:44:09.548+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/apache/logging/log4j/log4j-api/2.10.0/log4j-api-2.10.0.jar
2020-06-09 17:44:09.548+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/javax/xml/bind/jaxb-api/2.3.0/jaxb-api-2.3.0.jar
2020-06-09 17:44:09.548+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-wal/4.0.3/neo4j-wal-4.0.3.jar
2020-06-09 17:44:09.548+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-graphdb-api/4.0.3/neo4j-graphdb-api-4.0.3.jar
2020-06-09 17:44:09.548+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/jctools/jctools-core/2.1.2/jctools-core-2.1.2.jar
2020-06-09 17:44:09.548+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/Nilesh/.m2/repository/org/neo4j/neo4j-token-api/4.0.3/neo4j-token-api-4.0.3.jar
